taxon_id;family;subfamily;genus;subgenus;specific_epithet;authority;infraspecific_marker;infraspecific_epithet;infraspecific_authority
Geophis_damiani;Colubridae;Dipsadinae;Geophis;;damiani;WILSON, MCCRANIE & WILLIAMS, 1998;;;
Geophis_downsi;Colubridae;Dipsadinae;Geophis;;downsi;SAVAGE, 1981;;;
Geophis_dubius;Colubridae;Dipsadinae;Geophis;;dubius;(PETERS, 1861);;;
Geophis_duellmani;Colubridae;Dipsadinae;Geophis;;duellmani;SMITH & HOLLAND, 1969;;;
Geophis_dugesii;Colubridae;Dipsadinae;Geophis;;dugesii;BOCOURT, 1883;;;
Geophis_dugesii_aquilonaris;Colubridae;Dipsadinae;Geophis;;dugesii;BOCOURT, 1883;subsp.;aquilonaris;LEGLER, 1959
Geophis_dugesii_dugesii;Colubridae;Dipsadinae;Geophis;;dugesii;BOCOURT, 1883;subsp.;dugesii;BOCOURT, 1883
Geophis_dunni;Colubridae;Dipsadinae;Geophis;;dunni;SCHMIDT, 1932;;;
Geophis_fulvoguttatus;Colubridae;Dipsadinae;Geophis;;fulvoguttatus;MERTENS, 1952;;;
Geophis_godmani;Colubridae;Dipsadinae;Geophis;;godmani;BOULENGER, 1894;;;
Geophis_hoffmanni;Colubridae;Dipsadinae;Geophis;;hoffmanni;(PETERS, 1859);;;
Geophis_immaculatus;Colubridae;Dipsadinae;Geophis;;immaculatus;DOWNS, 1967;;;
Geophis_incomptus;Colubridae;Dipsadinae;Geophis;;incomptus;DUELLMAN, 1959;;;
Geophis_isthmicus;Colubridae;Dipsadinae;Geophis;;isthmicus;(BOULENGER, 1894);;;
Geophis_juarezi;Colubridae;Dipsadinae;Geophis;;juarezi;NIETO-MONTES DE OCA, 2003;;;
Geophis_juliai;Colubridae;Dipsadinae;Geophis;;juliai;PÉREZ-HIGAREDA, SMITH & LÓPEZ-LUNA, 2001;;;
Geophis_laticinctus;Colubridae;Dipsadinae;Geophis;;laticinctus;SMITH & WILLIAMS, 1963;;;
Geophis_laticollaris;Colubridae;Dipsadinae;Geophis;;laticollaris;SMITH, LYNCH & ALTIG, 1965;;;
Geophis_latifrontalis;Colubridae;Dipsadinae;Geophis;;latifrontalis;GARMAN, 1883;;;
Geophis_latifrontalis_latifrontalis;Colubridae;Dipsadinae;Geophis;;latifrontalis;GARMAN, 1883;subsp.;latifrontalis;GARMAN, 1883
Geophis_latifrontalis_semiannulatus;Colubridae;Dipsadinae;Geophis;;latifrontalis;GARMAN, 1883;subsp.;semiannulatus;SMITH, 1941
Geophis_lorancai;Colubridae;Dipsadinae;Geophis;;lorancai;CANSECO-MÁRQUEZ, PAVÓN-VÁZQUEZ, LÓPEZ-LUNA & NIETO-MONTES DE OCA, 2016;;;
Geophis_maculiferus;Colubridae;Dipsadinae;Geophis;;maculiferus;TAYLOR, 1941;;;
Geophis_mutitorques;Colubridae;Dipsadinae;Geophis;;mutitorques;(COPE, 1885);;;
Geophis_nasalis;Colubridae;Dipsadinae;Geophis;;nasalis;(COPE, 1868);;;
Geophis_nephodrymus;Colubridae;Dipsadinae;Geophis;;nephodrymus;TOWNSEND & WILSON, 2006;;;
Geophis_nigroalbus;Colubridae;Dipsadinae;Geophis;;nigroalbus;BOULENGER, 1908;;;
Geophis_nigrocinctus;Colubridae;Dipsadinae;Geophis;;nigrocinctus;DUELLMAN, 1959;;;
Geophis_occabus;Colubridae;Dipsadinae;Geophis;;occabus;PAVÓN-VÁZQUEZ, GARCÍA-VÁZQUEZ, BLANCAS-HERNÁNDEZ & NIETO-MONTES DE OCA, 2011;;;
Geophis_omiltemanus;Colubridae;Dipsadinae;Geophis;;omiltemanus;GÜNTHER, 1893;;;
Geophis_petersii;Colubridae;Dipsadinae;Geophis;;petersii;BOULENGER, 1894;;;
Geophis_pyburni;Colubridae;Dipsadinae;Geophis;;pyburni;CAMPBELL & MURPHY, 1977;;;
Geophis_rhodogaster;Colubridae;Dipsadinae;Geophis;;rhodogaster;(COPE, 1868);;;
Geophis_rostralis;Colubridae;Dipsadinae;Geophis;;rostralis;JAN, 1865;;;
Geophis_russatus;Colubridae;Dipsadinae;Geophis;;russatus;SMITH & WILLIAMS, 1966;;;
Geophis_ruthveni;Colubridae;Dipsadinae;Geophis;;ruthveni;WERNER, 1925;;;
Geophis_sallaei;Colubridae;Dipsadinae;Geophis;;sallaei;BOULENGER, 1894;;;
Geophis_semidoliatus;Colubridae;Dipsadinae;Geophis;;semidoliatus;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);;;
Geophis_sieboldi;Colubridae;Dipsadinae;Geophis;;sieboldi;(JAN, 1862);;;
Geophis_talamancae;Colubridae;Dipsadinae;Geophis;;talamancae;LIPS & SAVAGE, 1994;;;
Geophis_tarascae;Colubridae;Dipsadinae;Geophis;;tarascae;HARTWEG, 1959;;;
Geophis_tectus;Colubridae;Dipsadinae;Geophis;;tectus;SAVAGE & WATLING, 2008;;;
Geophis_turbidus;Colubridae;Dipsadinae;Geophis;;turbidus;PAVÓN-VÁZQUEZ, CANSECO-MÁRQUEZ & NIETO-MONTES DE OCA, 2013;;;
Geophis_zeledoni;Colubridae;Dipsadinae;Geophis;;zeledoni;TAYLOR, 1954;;;
Geoscincus_haraldmeieri;Scincidae;Eugongylinae;Geoscincus;;haraldmeieri;(BÖHME, 1976);;;
Gerarda_prevostiana;Homalopsidae;;Gerarda;;prevostiana;(EYDOUX & GERVAIS, 1837);;;
Gerrhonotus_farri;Anguidae;Gerrhonotinae;Gerrhonotus;;farri;BRYSON & GRAHAM, 2010;;;
Gerrhonotus_infernalis;Anguidae;Gerrhonotinae;Gerrhonotus;;infernalis;BAIRD, 1859;;;
Gerrhonotus_lazcanoi;Anguidae;Gerrhonotinae;Gerrhonotus;;lazcanoi;BANDA-LEAL, NEVÁREZ-DE LOS REYES, BRYSON, 2017;;;
Gerrhonotus_liocephalus;Anguidae;Gerrhonotinae;Gerrhonotus;;liocephalus;WIEGMANN, 1828;;;
Gerrhonotus_liocephalus_austrinus;Anguidae;Gerrhonotinae;Gerrhonotus;;liocephalus;WIEGMANN, 1828;subsp.;austrinus;HARTWEG & TIHEN, 1946
Gerrhonotus_liocephalus_liocephalus;Anguidae;Gerrhonotinae;Gerrhonotus;;liocephalus;WIEGMANN, 1828;subsp.;liocephalus;WIEGMANN, 1828
Gerrhonotus_liocephalus_loweryi;Anguidae;Gerrhonotinae;Gerrhonotus;;liocephalus;WIEGMANN, 1828;subsp.;loweryi;TIHEN, 1948
Gerrhonotus_lugoi;Anguidae;Gerrhonotinae;Gerrhonotus;;lugoi;MCCOY, 1970;;;
Gerrhonotus_mccoyi;Anguidae;Gerrhonotinae;Gerrhonotus;;mccoyi;GARCÍA-VÁZQUEZ, CONTRERAS-ARQUIETA, TRUJANO-ORTEGA & NIETO-MONTES DE OCA, 2018;;;
Gerrhonotus_ophiurus;Anguidae;Gerrhonotinae;Gerrhonotus;;ophiurus;COPE, 1867;;;
Gerrhonotus_parvus;Anguidae;Gerrhonotinae;Gerrhonotus;;parvus;KNIGHT & SCUDDAY, 1985;;;
Gerrhonotus_rhombifer;Anguidae;Gerrhonotinae;Gerrhonotus;;rhombifer;(PETERS, 1876);;;
Gerrhopilus_addisoni;Gerrhopilidae;;Gerrhopilus;;addisoni;KRAUS, 2017;;;
Gerrhopilus_andamanensis;Gerrhopilidae;;Gerrhopilus;;andamanensis;(STOLICZKA, 1871);;;
Gerrhopilus_ater;Gerrhopilidae;;Gerrhopilus;;ater;(SCHLEGEL, 1839);;;
Gerrhopilus_beddomii;Gerrhopilidae;;Gerrhopilus;;beddomii;(BOULENGER, 1890);;;
Gerrhopilus_bisubocularis;Gerrhopilidae;;Gerrhopilus;;bisubocularis;(BOETTGER, 1893);;;
Gerrhopilus_ceylonicus;Gerrhopilidae;;Gerrhopilus;;ceylonicus;(SMITH, 1943);;;
Gerrhopilus_depressiceps;Gerrhopilidae;;Gerrhopilus;;depressiceps;(STERNFELD, 1913);;;
Gerrhopilus_eurydice;Gerrhopilidae;;Gerrhopilus;;eurydice;KRAUS, 2017;;;
Gerrhopilus_floweri;Gerrhopilidae;;Gerrhopilus;;floweri;(BOULENGER, 1899);;;
Gerrhopilus_fredparkeri;Gerrhopilidae;;Gerrhopilus;;fredparkeri;(WALLACH, 1996);;;
Gerrhopilus_hades;Gerrhopilidae;;Gerrhopilus;;hades;(KRAUS, 2005);;;
Gerrhopilus_hedraeus;Gerrhopilidae;;Gerrhopilus;;hedraeus;(SAVAGE, 1950);;;
Gerrhopilus_inornatus;Gerrhopilidae;;Gerrhopilus;;inornatus;(BOULENGER, 1888);;;
Gerrhopilus_lestes;Gerrhopilidae;;Gerrhopilus;;lestes;KRAUS, 2017;;;
Gerrhopilus_mcdowelli;Gerrhopilidae;;Gerrhopilus;;mcdowelli;(WALLACH, 1996);;;
Gerrhopilus_mirus;Gerrhopilidae;;Gerrhopilus;;mirus;(JAN, 1860);;;
Gerrhopilus_oligolepis;Gerrhopilidae;;Gerrhopilus;;oligolepis;(WALL, 1909);;;
Gerrhopilus_persephone;Gerrhopilidae;;Gerrhopilus;;persephone;KRAUS, 2017;;;
Gerrhopilus_thurstoni;Gerrhopilidae;;Gerrhopilus;;thurstoni;(BOETTGER, 1890);;;
Gerrhopilus_tindalli;Gerrhopilidae;;Gerrhopilus;;tindalli;(SMITH, 1943);;;
Gerrhosaurus_auritus;Gerrhosauridae;Gerrhosaurinae;Gerrhosaurus;;auritus;BOETTGER, 1887;;;
Gerrhosaurus_bulsi;Gerrhosauridae;Gerrhosaurinae;Gerrhosaurus;;bulsi;LAURENT, 1954;;;
Gerrhosaurus_flavigularis;Gerrhosauridae;Gerrhosaurinae;Gerrhosaurus;;flavigularis;WIEGMANN, 1828;;;
Gerrhosaurus_multilineatus;Gerrhosauridae;Gerrhosaurinae;Gerrhosaurus;;multilineatus;BOCAGE, 1866;;;
Gerrhosaurus_nigrolineatus;Gerrhosauridae;Gerrhosaurinae;Gerrhosaurus;;nigrolineatus;HALLOWELL, 1857;;;
Gerrhosaurus_skoogi;Gerrhosauridae;Gerrhosaurinae;Gerrhosaurus;;skoogi;ANDERSSON, 1916;;;
Gerrhosaurus_typicus;Gerrhosauridae;Gerrhosaurinae;Gerrhosaurus;;typicus;(SMITH, 1837);;;
Glaphyromorphus_clandestinus;Scincidae;Sphenomorphinae;Glaphyromorphus;;clandestinus;HOSKIN & COUPER, 2004;;;
Glaphyromorphus_cracens;Scincidae;Sphenomorphinae;Glaphyromorphus;;cracens;(GREER, 1985);;;
Glaphyromorphus_crassicaudus;Scincidae;Sphenomorphinae;Glaphyromorphus;;crassicaudus;(DUMÉRIL & DUMÉRIL, 1851);;;
Glaphyromorphus_darwiniensis;Scincidae;Sphenomorphinae;Glaphyromorphus;;darwiniensis;(STORR, 1967);;;
Glaphyromorphus_darwiniensis_arnhemicus;Scincidae;Sphenomorphinae;Glaphyromorphus;;darwiniensis;(STORR, 1967);subsp.;arnhemicus;STORR, 1967
Glaphyromorphus_darwiniensis_darwiniensis;Scincidae;Sphenomorphinae;Glaphyromorphus;;darwiniensis;(STORR, 1967);subsp.;darwiniensis;STORR, 1967
Glaphyromorphus_fuscicaudis;Scincidae;Sphenomorphinae;Glaphyromorphus;;fuscicaudis;(GREER, 1979);;;
Glaphyromorphus_mjobergi;Scincidae;Sphenomorphinae;Glaphyromorphus;;mjobergi;(LÖNNBERG & ANDERSSON, 1915);;;
Glaphyromorphus_nigricaudis;Scincidae;Sphenomorphinae;Glaphyromorphus;;nigricaudis;(MACLEAY, 1877);;;
Glaphyromorphus_nyanchupinta;Scincidae;Sphenomorphinae;Glaphyromorphus;;nyanchupinta;HOSKIN & COUPER, 2014;;;
Glaphyromorphus_othelarrni;Scincidae;Sphenomorphinae;Glaphyromorphus;;othelarrni;HOSKIN & COUPER, 2014;;;
Glaphyromorphus_pumilus;Scincidae;Sphenomorphinae;Glaphyromorphus;;pumilus;(BOULENGER, 1887);;;
Glaphyromorphus_punctulatus;Scincidae;Sphenomorphinae;Glaphyromorphus;;punctulatus;(PETERS, 1871);;;
Glaucomastix_abaetensis;Teiidae;Teiinae;Glaucomastix;;abaetensis;(REIS DIAS, ROCHA & VRCIBRADIC, 2002);;;
Glaucomastix_cyanura;Teiidae;Teiinae;Glaucomastix;;cyanura;(ARIAS, DE CARVALHO, RODRIGUES & ZAHER, 2011);;;
Glaucomastix_littoralis;Teiidae;Teiinae;Glaucomastix;;littoralis;(ROCHA, BAMBERG ARAÚJO, VRCIBRADIC, 2000);;;
Glaucomastix_venetacauda;Teiidae;Teiinae;Glaucomastix;;venetacauda;(ARIAS, DE CARVALHO, RODRIGUES & ZAHER, 2011);;;
Gloydius_angusticeps;Viperidae;Crotalinae;Gloydius;;angusticeps;SHI, YANG, HUANG, ORLOV & LI, 2018;;;
Gloydius_blomhoffii;Viperidae;Crotalinae;Gloydius;;blomhoffii;(BOIE, 1826);;;
Gloydius_brevicaudus;Viperidae;Crotalinae;Gloydius;;brevicaudus;(STEJNEGER, 1907);;;
Gloydius_brevicaudus_brevicaudus;Viperidae;Crotalinae;Gloydius;;brevicaudus;(STEJNEGER, 1907);subsp.;brevicaudus;(STEJNEGER, 1907)
Gloydius_brevicaudus_siniticus;Viperidae;Crotalinae;Gloydius;;brevicaudus;(STEJNEGER, 1907);subsp.;siniticus;(GLOYD, 1977)
Gloydius_halys;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);;;
Gloydius_halys_boehmei;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;boehmei;NILSON, 1983
Gloydius_halys_caraganus;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;caraganus;(EICHWALD, 1831)
Gloydius_halys_caucasicus;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;caucasicus;(NIKOLSKY, 1916)
Gloydius_halys_cognatus;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;cognatus;(GLOYD, 1977)
Gloydius_halys_halys;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;halys;(PALLAS, 1776)
Gloydius_halys_mogoi;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;mogoi;(BOUR, 1993)
Gloydius_halys_stejnegeri;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;stejnegeri;(RENDAHL, 1933)
Gloydius_halys_ubsunurensis;Viperidae;Crotalinae;Gloydius;;halys;(PALLAS, 1776);subsp.;ubsunurensis;KROPACHEV & ORLOV, 2017
Gloydius_himalayanus;Viperidae;Crotalinae;Gloydius;;himalayanus;(GÜNTHER, 1864);;;
Gloydius_intermedius;Viperidae;Crotalinae;Gloydius;;intermedius;(STRAUCH, 1868);;;
Gloydius_lijianlii;Viperidae;Crotalinae;Gloydius;;lijianlii;JIANG & ZHAO, 2009;;;
Gloydius_liupanensis;Viperidae;Crotalinae;Gloydius;;liupanensis;LIU, SONG & LUO, 1989;;;
Gloydius_monticola;Viperidae;Crotalinae;Gloydius;;monticola;(WERNER, 1922);;;
Gloydius_qinlingensis;Viperidae;Crotalinae;Gloydius;;qinlingensis;(SONG & CHEN, 1985);;;
Gloydius_rickmersi;Viperidae;Crotalinae;Gloydius;;rickmersi;WAGNER, TIUTENKO, BORKIN & SIMONOV, 2015;;;
Gloydius_rubromaculatus;Viperidae;Crotalinae;Gloydius;;rubromaculatus;SHI, LI & LIU, 2017;;;
Gloydius_shedaoensis;Viperidae;Crotalinae;Gloydius;;shedaoensis;(ZHAO, 1979);;;
Gloydius_shedaoensis_qianshanensis;Viperidae;Crotalinae;Gloydius;;shedaoensis;(ZHAO, 1979);subsp.;qianshanensis;LI, 1999
Gloydius_shedaoensis_shedaoensis;Viperidae;Crotalinae;Gloydius;;shedaoensis;(ZHAO, 1979);subsp.;shedaoensis;(ZHAO, 1979)
Gloydius_strauchi;Viperidae;Crotalinae;Gloydius;;strauchi;(BEDRIAGA, 1912);;;
Gloydius_tsushimaensis;Viperidae;Crotalinae;Gloydius;;tsushimaensis;(ISOGAWA, MORIYA & MITSUI, 1994);;;
Gloydius_ussuriensis;Viperidae;Crotalinae;Gloydius;;ussuriensis;(EMELIANOV, 1929);;;
Glyptemys_insculpta;Emydidae;Emydinae;Glyptemys;;insculpta;(LE CONTE, 1830);;;
Glyptemys_muhlenbergii;Emydidae;Emydinae;Glyptemys;;muhlenbergii;(SCHOEPFF, 1801);;;
Goggia_braacki;Gekkonidae;;Goggia;;braacki;(GOOD, BAUER & BRANCH, 1996);;;
Goggia_essexi;Gekkonidae;;Goggia;;essexi;(HEWITT, 1925);;;
Goggia_gemmula;Gekkonidae;;Goggia;;gemmula;(BAUER, BRANCH & GOOD, 1996);;;
Goggia_hewitti;Gekkonidae;;Goggia;;hewitti;(BRANCH, BAUER & GOOD, 1995);;;
Goggia_hexapora;Gekkonidae;;Goggia;;hexapora;(BRANCH, BAUER & GOOD, 1995);;;
Goggia_incognita;Gekkonidae;;Goggia;;incognita;HEINICKE, TURK & BAUER`, 2017;;;
Goggia_lineata;Gekkonidae;;Goggia;;lineata;(GRAY, 1838);;;
Goggia_matzikamaensis;Gekkonidae;;Goggia;;matzikamaensis;HEINICKE, TURK & BAUER`, 2017;;;
Goggia_microlepidota;Gekkonidae;;Goggia;;microlepidota;(FITZSIMONS, 1939);;;
Goggia_rupicola;Gekkonidae;;Goggia;;rupicola;(FITZSIMONS, 1938);;;
Gomesophis_brasiliensis;Colubridae;Dipsadinae;Gomesophis;;brasiliensis;(GOMES, 1918);;;
Gonatodes_albogularis;Sphaerodactylidae;;Gonatodes;;albogularis;(DUMÉRIL & BIBRON, 1836);;;
Gonatodes_albogularis_albogularis;Sphaerodactylidae;;Gonatodes;;albogularis;(DUMÉRIL & BIBRON, 1836);subsp.;albogularis;(DUMÉRIL & BIBRON, 1836)
Gonatodes_albogularis_bodinii;Sphaerodactylidae;;Gonatodes;;albogularis;(DUMÉRIL & BIBRON, 1836);subsp.;bodinii;RIVERO BLANCO, 1964
Gonatodes_albogularis_fuscus;Sphaerodactylidae;;Gonatodes;;albogularis;(DUMÉRIL & BIBRON, 1836);subsp.;fuscus;(HALLOWELL, 1855)
Gonatodes_albogularis_notatus;Sphaerodactylidae;;Gonatodes;;albogularis;(DUMÉRIL & BIBRON, 1836);subsp.;notatus;(REINHARDT & LÜTKEN, 1862)
Gonatodes_alexandermendesi;Sphaerodactylidae;;Gonatodes;;alexandermendesi;COLE & KOK, 2006;;;
Gonatodes_annularis;Sphaerodactylidae;;Gonatodes;;annularis;BOULENGER, 1887;;;
Gonatodes_antillensis;Sphaerodactylidae;;Gonatodes;;antillensis;(LIDTH DE JEUDE, 1887);;;
Gonatodes_astralis;Sphaerodactylidae;;Gonatodes;;astralis;SCHARGEL, RIVAS, MAKOWSKY, SEÑARIS, NATERA, BARROS, MOLINA & BARRIO-AMORÓS, 2010;;;
Gonatodes_atricucullaris;Sphaerodactylidae;;Gonatodes;;atricucullaris;NOBLE, 1921;;;
Gonatodes_caudiscutatus;Sphaerodactylidae;;Gonatodes;;caudiscutatus;(GÜNTHER, 1859);;;
Gonatodes_ceciliae;Sphaerodactylidae;;Gonatodes;;ceciliae;DONOSO-BARROS, 1966;;;
Gonatodes_concinnatus;Sphaerodactylidae;;Gonatodes;;concinnatus;(O’SHAUGHNESSY, 1881);;;
Gonatodes_daudini;Sphaerodactylidae;;Gonatodes;;daudini;POWELL & HENDERSON, 2005;;;
Gonatodes_eladioi;Sphaerodactylidae;;Gonatodes;;eladioi;DO NASCIMENTO, AVILA-PIRES & DA CUNHA, 1987;;;
Gonatodes_falconensis;Sphaerodactylidae;;Gonatodes;;falconensis;SHREVE, 1947;;;
Gonatodes_hasemani;Sphaerodactylidae;;Gonatodes;;hasemani;GRIFFIN, 1917;;;
Gonatodes_humeralis;Sphaerodactylidae;;Gonatodes;;humeralis;(GUICHENOT, 1855);;;
Gonatodes_infernalis;Sphaerodactylidae;;Gonatodes;;infernalis;RIVAS & SCHARGEL, 2008;;;
Gonatodes_lichenosus;Sphaerodactylidae;;Gonatodes;;lichenosus;ROJAS-RUNJAIC, INFANTE-RIVERO, CABELLO & VELOZO, 2010;;;
Gonatodes_ligiae;Sphaerodactylidae;;Gonatodes;;ligiae;DONOSO-BARROS, 1967;;;
Gonatodes_nascimentoi;Sphaerodactylidae;;Gonatodes;;nascimentoi;STURARO & AVILA-PIRES, 2011;;;
Gonatodes_naufragus;Sphaerodactylidae;;Gonatodes;;naufragus;RIVAS, UGUETO, SCHARGEL, BARROS, VELOZO & SÁNCHEZ, 2013;;;
Gonatodes_ocellatus;Sphaerodactylidae;;Gonatodes;;ocellatus;(GRAY, 1831);;;
Gonatodes_petersi;Sphaerodactylidae;;Gonatodes;;petersi;DONOSO-BARROS, 1967;;;
Gonatodes_purpurogularis;Sphaerodactylidae;;Gonatodes;;purpurogularis;ESQUEDA, 2004;;;
Gonatodes_rayito;Sphaerodactylidae;;Gonatodes;;rayito;SCHARGEL, RIVAS, GARCÍA-PÉREZ, RIVERO-BLANCO, CHIPPINDALE & FUJITA, 2017;;;
Gonatodes_riveroi;Sphaerodactylidae;;Gonatodes;;riveroi;STURARO & AVILA-PIRES, 2011;;;
Gonatodes_rozei;Sphaerodactylidae;;Gonatodes;;rozei;RIVERO-BLANCO & SCHARGEL, 2012;;;
Gonatodes_seigliei;Sphaerodactylidae;;Gonatodes;;seigliei;DONOSO-BARROS, 1966;;;
Gonatodes_superciliaris;Sphaerodactylidae;;Gonatodes;;superciliaris;BARRIO-AMOROS & BREWER-CARIAS, 2008;;;
Gonatodes_taniae;Sphaerodactylidae;;Gonatodes;;taniae;ROZE, 1963;;;
Gonatodes_tapajonicus;Sphaerodactylidae;;Gonatodes;;tapajonicus;RODRIGUES, 1980;;;
Gonatodes_timidus;Sphaerodactylidae;;Gonatodes;;timidus;KOK, 2011;;;
Gonatodes_vittatus;Sphaerodactylidae;;Gonatodes;;vittatus;(LICHTENSTEIN & MARTENS, 1856);;;
Gongylomorphus_bojerii;Scincidae;Scincinae;Gongylomorphus;;bojerii;(DESJARDIN, 1831);;;
Gongylomorphus_bojerii_bojerii;Scincidae;Scincinae;Gongylomorphus;;bojerii;(DESJARDIN, 1831);subsp.;bojerii;(DESJARDIN, 1831)
Gongylomorphus_bojerii_borbonica;Scincidae;Scincinae;Gongylomorphus;;bojerii;(DESJARDIN, 1831);subsp.;borbonica;VINSON, 1970
Gongylomorphus_bojerii_fontenayi;Scincidae;Scincinae;Gongylomorphus;;bojerii;(DESJARDIN, 1831);subsp.;fontenayi;VINSON, 1973
Gongylosoma_baliodeirum;Colubridae;;Gongylosoma;;baliodeirum;(BOIE, 1827);;;
Gongylosoma_baliodeirum_baliodeirum;Colubridae;;Gongylosoma;;baliodeirum;(BOIE, 1827);subsp.;baliodeirum;(BOIE, 1827)
Gongylosoma_baliodeirum_cochranae;Colubridae;;Gongylosoma;;baliodeirum;(BOIE, 1827);subsp.;cochranae;(TAYLOR, 1962)
Gongylosoma_longicaudum;Colubridae;;Gongylosoma;;longicaudum;(PETERS, 1871);;;
Gongylosoma_mukutense;Colubridae;;Gongylosoma;;mukutense;GRISMER, DAS & LEONG, 2003;;;
Gongylosoma_nicobariensis;Colubridae;;Gongylosoma;;nicobariensis;(STOLICZKA, 1870);;;
Gongylosoma_scriptum;Colubridae;;Gongylosoma;;scriptum;(THEOBALD, 1868);;;
Gonionotophis_brussauxi;Lamprophiidae;Lamprophiinae;Gonionotophis;;brussauxi;(MOCQUARD, 1889);;;
Gonionotophis_brussauxi_brussauxi;Lamprophiidae;Lamprophiinae;Gonionotophis;;brussauxi;(MOCQUARD, 1889);subsp.;brussauxi;(MOCQUARD, 1889)
Gonionotophis_brussauxi_prigoginei;Lamprophiidae;Lamprophiinae;Gonionotophis;;brussauxi;(MOCQUARD, 1889);subsp.;prigoginei;LAURENT, 1956
Gonionotophis_egbensis;Lamprophiidae;Lamprophiinae;Gonionotophis;;egbensis;(DUNGER, 1966);;;
Gonionotophis_gabouensis;Lamprophiidae;Lamprophiinae;Gonionotophis;;gabouensis;(TRAPE & MANÉ, 2005);;;
Gonionotophis_grantii;Lamprophiidae;Lamprophiinae;Gonionotophis;;grantii;(GÜNTHER, 1863);;;
Gonionotophis_klingi;Lamprophiidae;Lamprophiinae;Gonionotophis;;klingi;MATSCHIE, 1893;;;
Gonionotophis_laurenti;Lamprophiidae;Lamprophiinae;Gonionotophis;;laurenti;(DE WITTE, 1959);;;
Gonionotophis_poensis;Lamprophiidae;Lamprophiinae;Gonionotophis;;poensis;(SMITH, 1849);;;
Gonionotophis_stenophthalmus;Lamprophiidae;Lamprophiinae;Gonionotophis;;stenophthalmus;(MOCQUARD, 1887);;;
Goniurosaurus_araneus;Eublepharidae;;Goniurosaurus;;araneus;GRISMER, VIETS & BOYLE, 1999;;;
Goniurosaurus_bawanglingensis;Eublepharidae;;Goniurosaurus;;bawanglingensis;GRISMER, HAITAO, ORLOV & ANAJEVA, 2002;;;
Goniurosaurus_catbaensis;Eublepharidae;;Goniurosaurus;;catbaensis;ZIEGLER, TRUONG, SCHMITZ, STENKE, RÖSLER, 2008;;;
Goniurosaurus_hainanensis;Eublepharidae;;Goniurosaurus;;hainanensis;BARBOUR, 1908;;;
Goniurosaurus_huuliensis;Eublepharidae;;Goniurosaurus;;huuliensis;ORLOV, RYABOV, NGUYEN, NGUYEN & HO, 2008;;;
Goniurosaurus_kadoorieorum;Eublepharidae;;Goniurosaurus;;kadoorieorum;YANG & CHAN, 2015;;;
Goniurosaurus_kuroiwae;Eublepharidae;;Goniurosaurus;;kuroiwae;(NAMIYE, 1912);;;
Goniurosaurus_kwangsiensis;Eublepharidae;;Goniurosaurus;;kwangsiensis;YANG & CHAN, 2015;;;
Goniurosaurus_liboensis;Eublepharidae;;Goniurosaurus;;liboensis;WANG, YANG & GRISMER, 2013;;;
Goniurosaurus_lichtenfelderi;Eublepharidae;;Goniurosaurus;;lichtenfelderi;(MOCQUARD, 1897);;;
Goniurosaurus_luii;Eublepharidae;;Goniurosaurus;;luii;GRISMER, VIETS & BOYLE, 1999;;;
Goniurosaurus_orientalis;Eublepharidae;;Goniurosaurus;;orientalis;(MAKI, 1931);;;
Goniurosaurus_sengokui;Eublepharidae;;Goniurosaurus;;sengokui;(HONDA & OTA, 2017);;;
Goniurosaurus_splendens;Eublepharidae;;Goniurosaurus;;splendens;(NAKAMURA & UÉNO, 1959);;;
Goniurosaurus_toyamai;Eublepharidae;;Goniurosaurus;;toyamai;GRISMER, OTA & TANAKA, 1994;;;
Goniurosaurus_yamashinae;Eublepharidae;;Goniurosaurus;;yamashinae;(OKADA, 1936);;;
Goniurosaurus_yingdeensis;Eublepharidae;;Goniurosaurus;;yingdeensis;WANG, YANG & CUI, 2010;;;
Goniurosaurus_zhelongi;Eublepharidae;;Goniurosaurus;;zhelongi;WANG, JIN, LI & GRISMER, 2014;;;
Goniurosaurus_zhoui;Eublepharidae;;Goniurosaurus;;zhoui;ZHOU, WANG, CHEN & LIANG, 2018;;;
Gonocephalus_abbotti;Agamidae;Draconinae;Gonocephalus;;abbotti;COCHRAN, 1922;;;
Gonocephalus_bellii;Agamidae;Draconinae;Gonocephalus;;bellii;(DUMÉRIL & BIBRON, 1837);;;
Gonocephalus_beyschlagi;Agamidae;Draconinae;Gonocephalus;;beyschlagi;BOETTGER, 1892;;;
Gonocephalus_bornensis;Agamidae;Draconinae;Gonocephalus;;bornensis;(SCHLEGEL, 1851);;;
Gonocephalus_chamaeleontinus;Agamidae;Draconinae;Gonocephalus;;chamaeleontinus;(LAURENTI, 1768);;;
